full_name,default_branch,forks,watchers,topics,created_at
nguyenvulebinh__vietnamese-roberta,master,5,25,"['bert', 'bert-embeddings', 'fairseq', 'natural-language-processing', 'pretrained-models', 'pytorch', 'roberta', 'sentencepiece', 'transformer', 'vietnamese', 'vietnamese-nlp']",2020-05-06T02:24:40Z
SxJyJay__Transformer-backbone,master,2,19,"['decoder', 'encoder', 'pytorch', 'transformer']",2020-05-02T00:54:48Z
RahulBhalley__sentiment-analysis-bert.pytorch,master,3,7,"['bert', 'pytorch', 'sentiment-analysis', 'transformers']",2020-05-08T02:22:51Z
kiccho1101__transformer_sample,master,0,2,[],2020-05-05T04:55:18Z
mrdvince__maskedlm,master,0,1,"['bert', 'distilled-bert', 'flask', 'pytorch', 'transformers']",2020-05-04T09:22:32Z
neuronest__transformer,master,0,0,[],2020-04-25T09:18:26Z
openvinotoolkit__nncf,develop,190,736,"['bert', 'classification', 'compression', 'deep-learning', 'hawq', 'mixed-precision-training', 'mmdetection', 'nlp', 'object-detection', 'onnx', 'openvino', 'pruning', 'pytorch', 'quantization', 'quantization-aware-training', 'semantic-segmentation', 'sparsity', 'tensorflow', 'transformers']",2020-05-13T16:41:05Z
lucidrains__routing-transformer,master,29,265,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'pytorch', 'transformer']",2020-05-22T18:54:10Z
biasvariancelabs__aitlas,master,36,174,"['artificial-intelligence', 'classification', 'computer-vision', 'dataset', 'deep-learning', 'deep-neural-networks', 'earth-observation', 'geospatial', 'image-classification', 'machine-learning', 'models', 'object-detection', 'pytorch', 'remote-sensing', 'satellite-data', 'satellite-images', 'segmentation', 'sentinel', 'vision-transformer']",2020-05-15T14:59:51Z
tanulsingh__Humour.ai-Language-model-that-can-crack-Jokes,master,14,38,"['gpt-2', 'humour-generator', 'joke', 'joker', 'language-model', 'nlg', 'nlp', 'python', 'pytorch', 'transformers']",2020-05-20T06:25:37Z
avinashsai__BERT-Aspect,master,4,22,"['aspect-based-sentiment-analysis', 'bert', 'fine-tuning', 'mxnet', 'pytorch', 'tensorflow', 'transformer']",2020-05-13T16:18:28Z
eatsleepraverepeat__reMUDE,master,0,16,"['grammar-checker', 'implementation', 'machine-learning', 'neural-network', 'nlp', 'pytorch', 'rnn', 'russian-language', 'seq2seq', 'transformer']",2020-05-15T12:36:35Z
KhiemLe99__Sentiment-Analysis-SoMeT-2020,master,6,1,"['attention', 'natural-language-processing', 'pytorch', 'recurrent-neural-networks', 'sentiment-analysis', 'text-cnn', 'transformer']",2020-05-18T12:18:39Z
lucidrains__linear-attention-transformer,master,55,572,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'pytorch', 'transformer']",2020-06-04T21:34:56Z
affjljoo3581__GPT2,master,49,228,"['gpt2', 'language-model', 'natural-language-generation', 'natural-language-processing', 'nlp', 'pytorch', 'transformer']",2020-05-26T07:59:21Z
opconty__Transformer_STR,master,54,221,"['ocr', 'text-recognition', 'transformer-str']",2020-06-09T07:50:07Z
xashru__punctuation-restoration,master,65,192,"['bangla', 'bert', 'deep-learning', 'punctuation-marks', 'punctuation-restoration', 'pytorch', 'transformer-models']",2020-06-02T14:54:10Z
osainz59__Ask2Transformers,master,15,147,"['deep-learning', 'mnli', 'natural-language-processing', 'nlp', 'nlp-tool', 'nlp-tools', 'pytorch', 'relation-extraction', 'text-classification', 'topic-classification', 'topic-modeling', 'transformers', 'zero-shot']",2020-06-10T20:06:19Z
leaderj1001__Synthesizer-Rethinking-Self-Attention-Transformer-Models,master,4,70,"['pytorch', 'synthesizer', 'transformer']",2020-05-28T05:26:07Z
lucidrains__product-key-memory,master,4,65,"['artificial-intelligence', 'deep-learning', 'pytorch', 'transformers']",2020-06-06T22:28:54Z
searchableai__KitanaQA,master,9,57,"['adversarial-attacks', 'adversarial-training', 'bert', 'data-augmentation', 'ml-automation', 'natural-language-processing', 'nlp', 'pytorch', 'question-answering', 'transformer']",2020-06-08T18:29:13Z
Kaleidophon__token2index,master,5,48,"['deep-learning', 'deeplearning', 'i2t', 'i2w', 'indexing', 'itos', 'nlp', 'numpy', 'python', 'pytorch', 'rnn', 'rnns', 'seq2seq', 'stoi', 't2i', 'tensorflow', 'token', 'transformer', 'transformers', 'w2i']",2020-06-06T12:30:08Z
Riccorl__chinese-word-segmentation-pytorch,master,2,12,"['bert', 'bert-embeddings', 'chinese', 'chinese-word-segmentation', 'classification', 'cws', 'deep-learning', 'embeddings', 'neural-network', 'nlp', 'pytorch', 'segmentation', 'token', 'transformer']",2020-06-10T08:02:46Z
santient__sparse-transformer,master,0,12,[],2020-06-02T22:08:53Z
jpcorb20__bet-backtranslation-paraphrase-experiment,master,2,11,"['backtranslation', 'google-translate-api', 'huggingface-transformers', 'nlp', 'paraphrase-detection', 'pytorch']",2020-06-09T00:13:12Z
abhisheksgumadi__machine-translation-transformers,master,2,8,"['encoder-decoder', 'huggingface', 'machine-translation', 'mit-license', 'natural-language-processing', 'nlp', 'transformer', 'tutorial']",2020-06-05T21:35:43Z
tadejsv__dev-container-repo,master,0,7,"['docker', 'docker-compose', 'dvc', 'huggingface', 'jupyterlab', 'pytorch', 'transformer', 'vscode', 'wandb']",2020-06-02T18:27:40Z
prateekralhan__Automatic-End-to-End-Speech-Recognition-using-pytorch,master,1,3,"['automatic-speech-recognition', 'huggingface-transformers', 'opensourceforgood', 'python3', 'pytorch', 'streamlit', 'webapps']",2020-06-01T02:32:46Z
koninik__multimodal_machine_translation,master,0,2,"['image-features', 'multimodal-deep-learning', 'neural-machine-translation', 'transformers']",2020-06-08T15:12:47Z
zhangbo2008__best_pytorch_transformer,master,0,0,[],2020-06-03T11:42:51Z
open-mmlab__mmsegmentation,main,2427,7085,"['deeplabv3', 'image-segmentation', 'medical-image-segmentation', 'pspnet', 'pytorch', 'realtime-segmentation', 'retinal-vessel-segmentation', 'semantic-segmentation', 'swin-transformer', 'transformer', 'vessel-segmentation']",2020-06-14T04:32:33Z
idiap__fast-transformers,master,165,1546,[],2020-06-15T12:19:51Z
KB-AI-Research__KB-ALBERT,master,46,223,"['albert', 'financial-nlp', 'korean-nlp', 'language-model', 'nlp', 'pytorch', 'transformers']",2020-06-18T15:09:36Z
lucidrains__compressive-transformer-pytorch,master,18,146,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'transformer']",2020-06-24T20:13:02Z
lonePatient__TorchBlocks,master,26,146,"['advertising', 'bert', 'multilabel-classification', 'named-entity-recognition', 'nlp', 'pytorch', 'relation-classification', 'siamese-network', 'text-classification', 'text-similarity', 'transformers', 'triplet-loss']",2020-06-21T15:09:07Z
monologg__GoEmotions-pytorch,master,41,142,"['bert', 'emotion-classification', 'goemotions', 'multi-label-classification', 'pipeline', 'pytorch', 'transformers']",2020-06-18T17:15:56Z
Renovamen__Text-Classification,master,29,132,"['bilstm-attention', 'cnn', 'document-classification', 'fasttext', 'han', 'hierarchical-attention-networks', 'lstm', 'nlp', 'text-classification', 'textcnn', 'transformer']",2020-06-16T08:28:44Z
Emmanuel-R8__Time_Series_Transformers,master,9,28,"['deep-learning', 'forecasting-model', 'machine-learning', 'python', 'pytorch', 'pytorch-lightning', 'time-series', 'transformer']",2020-06-19T05:50:37Z
monologg__korean-hate-speech-koelectra,master,8,26,"['joint-model', 'koelectra', 'korean-hate-speech', 'pytorch', 'transformers']",2020-06-17T15:42:30Z
MILVLG__mt-captioning,master,8,24,"['image-captioning', 'multimodal-transformer', 'pytorch']",2020-06-13T14:42:39Z
Kirill-Kravtsov__drophead-pytorch,master,6,17,"['bert', 'drophead', 'dropout', 'pytorch', 'regularization', 'roberta', 'self-attention', 'transformers', 'xlm-roberta']",2020-06-16T20:50:44Z
GaoQ1__bert4pl,master,2,14,"['bert', 'gpt2', 'gpt2-chitchat', 'ner', 'pytorch', 'pytorch-lightning', 'text-classification', 'transformer']",2020-06-19T06:28:32Z
fran-martinez__bio_ner_bert,master,9,12,"['biomedical-data', 'deep-learning', 'huggingface', 'nlp', 'nlp-machine-learning', 'pytorch', 'transformers']",2020-06-15T09:19:12Z
sunprinceS__End-to-end-Transformer-ASR-Pytorch,master,0,8,"['asr', 'pytorch', 'transformer']",2020-06-12T01:25:20Z
Edward83528__albert-zh-for-pytorch-transformers,master,2,0,[],2020-06-13T08:33:14Z
zjq1996518__transformer,master,0,0,[],2020-06-22T09:13:14Z
open-mmlab__mmpretrain,main,989,3012,"['beit', 'clip', 'constrastive-learning', 'convnext', 'deep-learning', 'image-classification', 'mae', 'masked-image-modeling', 'mobilenet', 'moco', 'multimodal', 'pretrained-models', 'pytorch', 'resnet', 'self-supervised-learning', 'swin-transformer', 'vision-transformer']",2020-07-09T16:25:04Z
lucidrains__linformer,master,22,215,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'transformer']",2020-06-28T00:53:05Z
Mascerade__supervised-product-matching,master,16,61,"['bert', 'characterbert', 'machine-learning', 'natural-language-processing', 'neural-network', 'nlp', 'product-matching', 'python', 'pytorch', 'transformer']",2020-07-05T20:51:01Z
RobertCsordas__modules,master,7,41,"['deep-learning', 'generalization', 'machine-learning', 'modularity', 'paper', 'pytorch', 'rnn', 'transformers', 'weight-sharing']",2020-07-12T14:35:22Z
sooftware__transformer,master,9,37,"['attention', 'attention-is-all-you-need', 'nlp', 'seq2seq', 'transformer']",2020-07-04T11:44:01Z
martysai__source-code-summarization,master,2,14,"['code-summarization', 'corenlp', 'deep-learning', 'fairseq', 'nlp', 'pytorch', 'transformer']",2020-07-01T12:18:54Z
johntsi__preast_qa,master,0,2,"['attention-mechanism', 'data-augmentation', 'masque', 'natural-language-processing', 'pointer-generator-network', 'pytorch', 'question-answering', 'ranking', 'sequence-to-sequence', 'transformers']",2020-07-08T23:58:23Z
ZDYoung0519__transformer-pytorch,master,1,1,[],2020-07-01T08:40:54Z
allyoushawn__transformer_mt,master,0,1,"['lstm-neural-networks', 'machine-translation', 'neural-machine-translation', 'pytorch', 'seq2seq', 'transformer']",2020-07-10T02:43:47Z
pranavajitnair__CoLA,master,0,1,"['bilstm', 'cola', 'elmo', 'pytorch', 'transformer']",2020-07-08T09:51:27Z
ssumin6__transformer,master,0,0,[],2020-07-11T16:06:38Z
harvinder-power__question-and-answer,master,1,0,"['huggingface', 'huggingface-transformers', 'nlp', 'nlp-machine-learning', 'pytorch', 'question-answering', 'questions-and-answers']",2020-06-27T22:45:36Z
lucidrains__mixture-of-experts,master,42,457,"['artificial-intelligence', 'deep-learning', 'mixture-of-experts', 'transformer']",2020-07-13T18:23:35Z
HomebrewNLP__HomebrewNLP,master,7,66,"['artificial-intelligence', 'attention', 'gpt', 'machine-learning', 'pytorch', 'research', 'transformer']",2020-07-15T14:19:39Z
singhsourabh__Resume-NER,master,21,51,"['bert', 'named-entity-recognition', 'ner', 'pytorch', 'transformers']",2020-07-19T16:38:56Z
devjwsong__recosa-dialogue-generation-pytorch,master,2,21,"['dialogue-generation', 'multiturn', 'natural-language-generation', 'natural-language-processing', 'nlg', 'nlp', 'pytorch', 'transformer']",2020-07-15T04:44:49Z
rdenadai__BR-BERTo,master,2,14,"['huggingface-transformers', 'language-model', 'portuguese-brazilian', 'pytorch', 'transformers']",2020-07-24T15:58:56Z
xiaoxiaoheimei__SeqDialN,master,1,5,"['dense-coattn-network', 'multimodal-deep-learning', 'pytorch', 'transformer', 'visual-dialog']",2020-07-19T04:52:20Z
itsShnik__adaptively-finetuning-transformers,master,2,4,"['blockdrop', 'finetuning', 'lxmert', 'pytorch', 'spottune', 'transformers', 'vision-and-language', 'visual-question-answering', 'vlbert', 'vqacpv2', 'vqav2']",2020-07-20T02:20:47Z
jhashekhar__multilingual-clf,master,0,2,"['bert', 'multilingual', 'pytorch', 'roberta', 'transformer', 'xla']",2020-07-21T01:43:59Z
surajiyer__spacybert,master,0,2,"['bert', 'huggingface', 'huggingface-transformers', 'language-model', 'machine-learning', 'natural-language-processing', 'nlp', 'pytorch', 'pytorch-model', 'spacy', 'spacy-extension', 'spacy-pipeline']",2020-07-26T17:01:42Z
HephaestusProject__pytorch-transformer,master,0,0,[],2020-07-24T15:03:43Z
tlcaputi__se19t6a-pytorch-transformers,master,0,0,[],2020-07-13T23:53:12Z
lucidrains__electra-pytorch,master,40,206,"['artificial-intelligence', 'deep-learning', 'pre-training', 'transformer']",2020-08-04T21:38:03Z
toriving__text-classification-transformers,master,5,39,"['bert-model', 'deep-learning', 'huggingface-models', 'huggingface-transformers', 'kobert', 'korean', 'pytorch', 'text-classification', 'transformers']",2020-08-06T17:01:28Z
BinItAI__BetterLoader,master,1,35,"['deep-learning', 'pytorch', 'pytorch-dataloader', 'pytorch-dataloader-objects', 'pytorch-implmention', 'pytorch-transformers', 'torch', 'torchvision']",2020-08-04T04:24:57Z
jgamper__biobert-pytorch,master,4,9,"['bert-model', 'biobert', 'huggingface-transformers', 'pytorch']",2020-08-03T09:46:06Z
afogarty85__applied_nlp_demos,master,1,2,"['accelerate', 'bert', 'chatbot', 'deepspeed', 'lora', 'natural-language-processing', 'nlp', 'pretrain', 'pytorch', 't5-model', 'transformers']",2020-08-08T20:56:45Z
yflfly__pytorch-transformer,master,1,1,[],2020-08-06T08:24:12Z
zeeshanahmad10809__sst-transformers,master,0,1,"['bart', 'bert', 'huggingface', 'huggingface-transformers', 'pytorch', 'roberta', 'sentiment-analysis', 'sst', 'text-classification', 'torch', 'transfer-learning', 'transformer']",2020-08-13T19:03:21Z
smottahedi__transformer-pytorch,master,0,0,[],2020-08-12T03:58:22Z
mpapadomanolaki__smooth-transformer-PyTorch,master,0,0,[],2020-08-04T16:17:35Z
holmen1__babbel,master,0,0,"['bayesian-inference', 'bert', 'dynamic-programming', 'hidden-markov-models', 'natural-language-processing', 'neural-machine-translation', 'partofspeech-tagger', 'pytorch', 'reformer', 'sagemaker', 'sentiment-analysis', 'tensorflow', 'text-classification', 'transformer', 'trax', 'word-embeddings']",2020-07-31T09:48:08Z
lucidrains__mlm-pytorch,master,24,162,"['artificial-intelligence', 'deep-learning', 'pre-training', 'transformers', 'unsupervised-learning']",2020-08-14T19:56:51Z
davidiommi__Pytorch--3D-Medical-Images-Segmentation--SALMON,master,26,113,"['deep-learning', 'monai', 'monai-toolbox', 'mri', 'nnunet', 'organs', 'pytorch', 'segmentation', 'transformers', 'unet', 'unet-3d', 'unet-pytorch', 'unetr']",2020-08-18T16:13:21Z
lucidrains__marge-pytorch,master,11,76,"['artificial-intelligence', 'deep-learning', 'pre-training', 'retrieval', 'transformers']",2020-08-24T18:17:57Z
sooftware__speech-transformer,master,8,61,"['asr', 'attention-is-all-you-need', 'end-to-end', 'pytorch', 'speech', 'transformer']",2020-08-17T18:38:27Z
agg-pranav__German2EnglishTranslator,master,0,3,"['attention-model', 'seq2seq', 'transformer']",2020-08-25T10:23:03Z
yonghee12__transformer_torch,master,0,2,[],2020-08-25T13:12:17Z
ndoll1998__AppliedTransformers,master,1,2,"['applied-machine-learning', 'bert', 'language-model', 'natural-language-processing', 'natural-language-understanding', 'nlp', 'pytorch', 'transformers']",2020-08-22T22:30:51Z
JorgeCeja__mini-transformer,master,0,1,"['language-model', 'nlp', 'pytorch', 'transformers']",2020-08-27T03:08:51Z
WD-Leong__NLP-Transformer,master,0,1,"['bert', 'gpt-2', 'language-modelling', 'natural-language-processing', 'transformer-network']",2020-08-20T09:57:05Z
najafmurtaza__General_Sentence_Embeddings,master,0,1,"['deep-learning', 'encoders', 'huggingface', 'language-model', 'machine-learning', 'natural-language-processing', 'nlp', 'pytorch', 'representation-learning', 'semantic-similarity', 'sentence-embeddings', 'tensorflow', 'transformers', 'word-embeddings']",2020-08-15T22:39:22Z
abbaahmad__Tranformer_OCR,master,2,0,"['image-captioning', 'pytorch', 'transformer']",2020-08-28T18:18:49Z
stas00__ml-engineering,master,501,8640,"['ai', 'large-language-models', 'llm', 'machine-learning', 'machine-learning-engineering', 'mlops', 'pytorch', 'scalability', 'slurm', 'transformers']",2020-09-02T19:23:01Z
golsun__DialogRPT,master,34,335,"['conversational-ai', 'dataset', 'dialog', 'dialog-datasets', 'dialogpt', 'gpt-2', 'human-feedback-data', 'pretrained-models', 'pytorch', 'transformers']",2020-09-03T18:22:52Z
bjascob__amrlib,master,33,201,"['abstract-meaning-representation', 'amr', 'amr-graphs', 'amr-parser', 'amr-parsing', 'neural-network', 'python', 'pytorch', 'spacy', 'spacy-extension', 'text-generation', 'transformer']",2020-09-02T18:59:49Z
ShivamRajSharma__Transformer-Architectures-From-Scratch,master,14,42,"['bert', 'deep-learning', 'gpt', 'gpt-2', 'machine-learning', 'nlp', 'performer', 'pytorch', 'transformer', 'vit']",2020-09-05T14:51:27Z
rdgozum__next-word-prediction,master,6,15,"['gpt-2', 'language-model', 'pytorch-transformers']",2020-09-11T12:48:23Z
atapour__rank-over-class,master,1,10,"['deep-learning', 'natural-language-processing', 'pytorch', 'text-ranking', 'transformers']",2020-09-10T20:18:55Z
jungwhank__transformer-pl,master,1,9,"['korean', 'nlp', 'pytorch', 'pytorch-lightning', 'torchtext', 'transformer']",2020-09-13T13:11:54Z
NTT123__sketch-transformer,master,1,6,"['pytorch', 'sketch', 'transformers']",2020-09-11T04:26:41Z
Rajathbharadwaj__Easy-Transformers,master,0,2,"['plug', 'pytorch', 'transformers-easy']",2020-09-03T13:31:00Z
dksifoua__NMT,master,0,2,"['attention-mechanism', 'bilstm', 'cnn', 'lstm', 'pytorch', 'seq2seq', 'spacy', 'torchtext', 'transformer']",2020-08-30T02:19:04Z
prakruti-joshi__Natural-Language-Processing,master,1,2,"['attention-model', 'backpropagation', 'hmm-viterbi-algorithm', 'language-modeling', 'lstm', 'natural-language-processing', 'python', 'pytorch-implementation', 'transfer-learning', 'transformer']",2020-09-09T05:10:11Z
justinphan3110__transformers_pytorch,master,0,0,[],2020-09-04T05:15:34Z
pedrorio__image_caption_augmentation,master,0,0,"['back-translation', 'deep-learning', 'google-translate', 'image-caption', 'paraphrase-generation', 'pytorch', 'pytorch-lightning', 't5', 'text-generation', 'transformers']",2020-09-14T21:13:39Z
unitaryai__detoxify,master,106,799,"['bert', 'bert-model', 'hate-speech', 'hate-speech-detection', 'hatespeech', 'huggingface', 'huggingface-transformers', 'kaggle-competition', 'nlp', 'pytorch-lightning', 'sentence-classification', 'toxic-comment-classification', 'toxic-comments', 'toxicity', 'toxicity-classification']",2020-09-23T15:24:21Z
operatorai__modelstore,main,24,343,"['data-science', 'keras', 'machine-learning', 'mlops', 'modelstore', 'python-library', 'pytorch', 's3-storage', 'scikit-learn', 'tensorflow', 'transformer']",2020-09-20T14:06:18Z
vector-ai__vectorai,master,39,305,"['artificial-intelligence', 'clustering', 'compare-vectors', 'deep-learning', 'embeddings', 'encodings', 'machine-learning', 'neural-networks', 'python', 'pytorch', 'search', 'search-engine', 'semantic-search', 'tensorflow', 'transformers', 'vector', 'vector-analytics', 'vector-search', 'vector-similarity', 'vector-similarity-database']",2020-09-30T11:57:15Z
linjieli222__HERO,master,35,226,"['pretraining', 'pytorch', 'transformers', 'tvr', 'vision-and-language']",2020-09-29T19:44:03Z
illiterate__BertClassifier,master,13,99,"['bert', 'pytorch', 'transformer', 'transformers']",2020-09-25T13:19:44Z
declare-lab__MIME,master,13,41,"['conversational-bots', 'dialogue-systems', 'empathetic-dialogues', 'empathetic-responses', 'natural-language-processing', 'transformer-encoder']",2020-09-15T09:46:04Z
laoreja__face-identity-transformer,master,8,27,[],2020-09-30T12:47:56Z
menghuanlater__Tianchi2020ChineseMedicineQuestionGeneration,master,9,26,"['bert', 'pytorch', 'question-generation', 'roberta', 'sequence-to-sequence', 'transformer-xl']",2020-09-19T06:17:58Z
VincLee8188__Spatio-temporal-forecasting-PyTorch,master,3,18,"['encoder-decoder', 'graph-convolution', 'pytorch', 'transformers']",2020-09-26T12:32:58Z
XAI-Demonstrator__xai-demonstrator,master,6,18,"['ai', 'docker', 'explainable-ai', 'fastapi', 'huggingface-transformers', 'keras', 'machine-learning', 'mobile-first', 'pytorch', 'tensorflow', 'vuejs', 'xai']",2020-09-25T13:39:04Z
zcsxll__date_trans_with_transformer,master,2,10,[],2020-09-24T06:22:38Z
ileefmans__SCINet,master,0,2,"['autoencoders', 'computer-vision', 'deep-learning', 'opencv-python', 'pytorch', 'spatial-transformer-network']",2020-09-19T20:10:30Z
alexeyshmelev__Learning-of-natural-selection-using-machine-learning,master,1,1,"['attention', 'bioinformatics', 'cnn', 'machine-learning', 'pytorch', 'rnn', 'selam', 'tensorflow', 'transformer']",2020-09-27T18:11:06Z
jasonmusespresso__seq2seq-transformer,master,0,0,[],2020-09-18T21:07:47Z
kumatheworld__g2p,master,0,0,"['grapheme-to-phoneme', 'natural-language-processing', 'pytorch', 'seq2seq', 'transformer']",2020-09-21T05:22:57Z
skshashankkumar41__Subtheme-Sentiments,master,0,0,"['bert-model', 'data-exploration', 'multi-label-classification', 'pytorch', 'subtheme-sentiments', 'transformer']",2020-09-30T09:17:43Z
mss-easy__BERTSentimentAnalysis,master,1,0,"['bert', 'language-model', 'natural-language-processing', 'neural-network', 'nlp', 'pytorch', 'sentiment-analysis', 'transformer', 'transformers']",2020-09-29T21:00:37Z
lucidrains__vit-pytorch,main,2676,17061,"['artificial-intelligence', 'attention-mechanism', 'computer-vision', 'image-classification', 'transformers']",2020-10-03T22:47:24Z
lucidrains__performer-pytorch,main,142,1033,"['artificial-intelligence', 'attention', 'attention-mechanism', 'deep-learning', 'transformers']",2020-10-03T03:41:36Z
gupta-abhay__pytorch-vit,main,33,275,"['hybrid-vit', 'image-classification', 'image-recognition', 'transformers', 'vision-transformer', 'vit']",2020-10-03T20:14:43Z
dhruvramani__Transformers-RL,master,21,151,"['attention-mechanism', 'rl', 'stabilizing-transformers-for-rl', 'transformer', 'transformers-in-rl']",2020-10-04T10:27:37Z
zabaras__transformer-physx,main,25,105,"['deep-learning', 'machine-learning', 'physical-systems', 'physics', 'pytorch', 'self-attention', 'transformer']",2020-10-04T16:53:35Z
lucidrains__memformer,main,8,99,"['artificial-intelligence', 'attention-mechanism', 'memory', 'transformers']",2020-10-10T04:44:16Z
clovaai__length-adaptive-transformer,master,13,98,"['efficiency', 'evolutionary-search', 'transformers']",2020-10-15T00:22:33Z
iKernels__transformers-lightning,master,5,47,"['dataset', 'models', 'transformers']",2020-10-12T12:24:49Z
lucidrains__learning-to-expire-pytorch,main,5,34,"['artificial-intelligence', 'attention-mechanism', 'deep-learning', 'forgetting', 'memory', 'transformers']",2020-10-11T23:03:31Z
calclavia__Performer-Pytorch,main,3,22,"['attention', 'deep-learning', 'linear', 'performer', 'pytorch', 'transformer']",2020-10-04T23:19:40Z
alirezamshi-zz__G2GTr,master,5,20,"['bert', 'dependency-parsing', 'graph-to-graph', 'nlp', 'parsing', 'pytorch', 'transformer', 'transition-based']",2020-10-08T20:16:39Z
piEsposito__transformers-low-code-experiments,main,3,16,"['deep-learning', 'machine-learning', 'nlp', 'pytorch', 'transformer']",2020-10-14T14:20:34Z
cpuheater__cause-life-is-a-game,main,3,6,"['dqn', 'microrts', 'minigrid', 'ppo', 'procgen', 'pytorch', 'reinforcement-learning', 'sac', 'transformers', 'vizdoom']",2020-10-16T15:46:44Z
xinzcode__Transformer_Pytorch,main,0,2,"['attention-mechanism', 'pytorch', 'transformer']",2020-10-02T11:23:57Z
stanford-traffic-sign__stanford-cs230-traffic-sign,main,2,2,"['autoaugment', 'cnn', 'convolutional-neural-network', 'deep-learning', 'machine-learning', 'python', 'pytorch', 'spatial-transformer-network']",2020-10-11T19:33:27Z
fteufel__hf-train-tpu,main,0,2,"['huggingface', 'pytorch', 'tpus', 'transformers']",2020-10-06T13:53:16Z
UoMfzp__transformer-xl-Chinese-Pytorch,master,2,1,[],2020-10-16T14:45:50Z
nail1021734__pytorch_transformer,master,0,0,[],2020-10-09T13:00:57Z
chloe-hyunkyung-park__pytorch-openai-transformer-lm,master,0,0,[],2020-10-15T08:26:35Z
evaldsurtans__ViT-vision-transformer-pytorch,main,0,0,[],2020-10-13T14:52:50Z
RelevanceAI__vectorhub,main,59,540,"['artificial-intelligence', 'audio-processing', 'deep-learning', 'deeplearning', 'embeddings', 'encodings', 'image2vec', 'machine-learning', 'neural-network', 'python', 'pytorch', 'tensorflow', 'tfhub', 'transformers', 'vector', 'vector-similarity', 'video-processing', 'word2vec']",2020-10-26T10:55:37Z
asyml__vision-transformer-pytorch,main,56,321,"['pytorch', 'vision-transformer']",2020-10-30T21:11:20Z
IBM__TabFormer,main,76,283,"['artificial-intelligence', 'bert', 'credit-card-dataset', 'credit-card-transaction', 'fraud-detection', 'gpt', 'huggingface', 'icassp', 'icassp2021', 'machine-learning', 'prsa-dataset', 'pytorch', 'tabular-data', 'transformer']",2020-10-20T17:20:36Z
yistLin__FragmentVC,main,38,191,"['any-to-any', 'attention-mechanism', 'concatenative', 'pytorch', 'transformer', 'voice-conversion']",2020-10-22T12:08:29Z
Muennighoff__vilio,master,29,86,"['ernie-vil', 'hateful-memes', 'lxmert', 'oscar', 'transformers', 'uniter', 'vision-and-language', 'vision-transformer', 'visualbert']",2020-10-28T08:17:32Z
idiap__g2g-transformer,main,8,53,[],2020-10-22T08:34:37Z
ShivamRajSharma__Vision-Transformer,master,6,16,"['computer-v', 'pytorch', 'transformer', 'vision-transformer', 'vit']",2020-10-18T19:02:07Z
nachiket273__Vision_transformer_pytorch,main,4,7,"['python3', 'pytorch', 'transformer', 'vision-transformer']",2020-10-21T15:13:46Z
avBuffer__DL-NLP,main,1,5,"['attention', 'bert', 'cnn', 'dl', 'lstm', 'nlp', 'pytorch', 'rnn', 'seq2seq', 'tensorflow', 'textrnn', 'transformer']",2020-10-23T05:57:31Z
toinnn__Machine-Learning__Deep-Learning,master,0,1,"['deep-learning', 'pytorch', 'transformers']",2020-10-29T22:02:37Z
murdo25__simple_transformer,main,0,0,[],2020-10-24T21:22:31Z
wenet-e2e__wenet,main,981,3555,"['asr', 'automatic-speech-recognition', 'conformer', 'e2e-models', 'production-ready', 'pytorch', 'speech-recognition', 'transformer', 'whisper']",2020-11-17T03:57:23Z
binli123__dsmil-wsi,master,80,286,"['deep-learning', 'deep-neural-networks', 'histopathology', 'multiple-instance-learning', 'pytorch', 'self-attention', 'self-supervised-learning', 'semi-supervised-learning', 'transformer', 'tumor-detection', 'weakly-supervised-learning', 'whole-slide-image', 'whole-slide-imaging']",2020-11-05T01:55:03Z
aws-samples__amazon-sagemaker-local-mode,main,55,228,"['amazon-sagemaker', 'catboost', 'dask', 'delta-lake', 'gensim-word2vec', 'hdbscan-clustering-algorithm', 'huggingface', 'huggingface-transformers', 'lightgbm', 'machine-learning', 'prophet', 'prophet-model', 'pycharm', 'pytorch', 'pytorch-training', 'sagemaker', 'sagemaker-processing', 'scikit-learn', 'tensorflow', 'tensorflow-training']",2020-11-05T11:00:27Z
Praneet9__Representation-Learning-for-Information-Extraction,main,27,93,"['deep-learning', 'document', 'google', 'google-research', 'invoice', 'pytorch', 'pytorch-implementation', 'receipts', 'relie', 'representation-learning', 'transformer']",2020-11-04T06:31:12Z
PaccMann__paccmann_proteomics,master,8,36,"['protein-language-model', 'pytorch', 'transformer']",2020-11-02T09:38:43Z
r0mainK__outperformer,main,1,26,"['performer', 'pytorch', 'reformer', 'transformer']",2020-11-17T08:03:34Z
vineeths96__Compressed-Transformers,master,2,20,"['deep-learning', 'edge-ml', 'federated-learning', 'iwslt', 'model-compression', 'pytorch', 'transformer']",2020-11-07T12:28:13Z
whgaara__pytorch-transformerXL-LongTextClassify,main,3,15,[],2020-11-16T09:22:32Z
