full_name,default_branch,forks,watchers,topics,created_at
rmst__rtrl,master,15,69,"['deep-learning', 'deep-reinforcement-learning', 'machine-learning', 'pytorch', 'reinforcement-learning']",2019-07-11T19:05:00Z
DataSenseiAryan__T-RexDinoRunner-GAME-AI-BOT,master,5,15,"['deep-q-learning', 'deep-reinforcement-learning', 'game-bot', 'pytorch-implementation', 'selenium-python', 't-rex-runner']",2019-07-23T18:51:55Z
To-jak__Deep-Q-Learning_TRON,master,3,6,"['deep-reinforcement-learning', 'pygame', 'python', 'pytorch', 'qlearning-algorithm', 'reward-policy']",2019-07-19T15:53:03Z
nicklashansen__a3c,master,0,6,"['a3c', 'a3c-lstm', 'pytorch', 'reinforcement-learning']",2019-07-13T07:56:35Z
TTitcombe__DQN,master,2,2,"['cartpole', 'deep-learning', 'deep-q-learning', 'deep-q-network', 'deep-reinforcement-learning', 'dqn', 'dqn-pytorch', 'openai-gym', 'pytorch', 'pytorch-implementation', 'reinforcement-learning']",2019-07-17T07:25:23Z
redblue1987__Deep-reinforcement-lerning-with-pytorch,master,0,2,[],2019-07-11T05:26:49Z
sophiaas__rlbase,master,0,2,"['a2c', 'deep-reinforcement-learning', 'hierarchical-reinforcement-learning', 'option-critic', 'policy-gradient', 'ppo', 'proximal-policy-optimization', 'pytorch-rl', 'reinforcement-learning']",2019-07-19T00:20:26Z
sgillen__seagul,master,1,2,"['deep-reinforcement-learning', 'neural-network', 'openai-gym', 'proximal-policy-optimization', 'pytorch', 'robotics', 'soft-actor-critic']",2019-07-21T00:58:11Z
yeshg__d4pg,master,0,1,"['python', 'pytorch', 'ray', 'reinforcement-learning', 'visdom']",2019-07-20T00:46:15Z
RITCHIEHuang__DeepRL_Algorithms,master,78,303,"['deep-reinforcement-learning', 'dqn', 'mujoco', 'policy-gradient', 'policygradient', 'ppo', 'pytorch-implementation', 'pytorch-rl', 'reinforcement', 'reinforcement-learning-algorithms', 'soft-actor-critic', 'td3', 'tensorflow2', 'trpo']",2019-07-30T12:08:46Z
Khrylx__EgoPose,master,24,85,"['character-controller', 'computer-vision', 'physics-based', 'pose-estimation', 'pose-forecasting', 'reinforcement-learning']",2019-07-30T18:28:32Z
MahanFathi__Model-Based-RL,master,4,29,"['backpropagation', 'computation-graph', 'computational-graphs', 'direct-policy-search', 'finite-difference', 'gym', 'ilqg', 'ilqg-mujoco', 'ilqr', 'model-based', 'mujoco', 'mujoco-dynamics', 'mujoco-py', 'openai-gym', 'policy-gradient', 'policy-gradients', 'policy-optimization', 'pytorch', 'reinforcement-learning']",2019-08-07T14:57:47Z
junjungoal__IMPALA-pytorch,master,6,23,"['impala', 'pytorch', 'reinforcement-learning']",2019-08-04T15:29:36Z
spirosrap__Deep-Reinforcement-Learning,master,2,3,"['a2c', 'ddpg', 'deep-reinforcement-learning', 'dqn', 'education', 'openai', 'ppo', 'pytorch', 'reinforcement-learning', 'reinforcement-learning-algorithms', 'rl-algorithms']",2019-07-27T11:00:07Z
fmstam__MLS,master,2,2,"['ddpg', 'deep-reinforcement-learning', 'double-dqn', 'dqn', 'dueling-dqn', 'python', 'pytorch']",2019-07-30T10:31:50Z
langfield__bees,master,1,2,"['multi-agent-reinforcement-learning', 'ppo', 'pytorch']",2019-08-06T16:10:11Z
ruchikachavhan__recurrent-attention-model,master,1,1,"['mnist', 'pytorch', 'recurrent-attention-model', 'recurrent-neural-networks', 'reinforcement-learning']",2019-08-01T14:36:39Z
htdt__ppo,master,0,0,"['ppo', 'pytorch', 'reinforcement-learning']",2019-08-09T09:38:14Z
jofa974__Snake,master,0,0,"['artificial-intelligence', 'deep-reinforcement-learning', 'genetic-algorithm', 'neural-networks', 'pygame', 'pytorch', 'snake']",2019-07-27T15:55:34Z
ruchikachavhan__atari-dqn,master,0,0,"['atari2600', 'deep-q-network', 'dqn', 'pygame', 'pytorch', 'q-learning', 'reinforcement-learning']",2019-07-29T04:25:22Z
hugochan__RL-based-Graph2Seq-for-NQG,master,19,120,"['deep-learning', 'graph-neural-networks', 'graph2seq', 'pytorch', 'question-generation', 'reinforcement-learning', 'text-generation']",2019-08-15T16:03:56Z
1ytic__open_stt_e2e,master,9,49,"['asr', 'e2e', 'pytorch', 'reinforcement-learning', 'speech-recognition']",2019-08-18T09:13:18Z
EliorBenYosef__reinforcement-learning,master,3,15,"['actor-critic', 'ddpg', 'deep-deterministic-policy-gradient', 'deep-q-learning', 'deep-reinforcement-learning', 'double-q-learning', 'dql', 'expected-sarsa', 'keras', 'monte-carlo', 'open-ai-gym', 'pg', 'policy-gradient', 'q-learning', 'reinforcement-learning', 'sarsa', 'tabular-methods', 'td-0', 'tensorflow', 'torch']",2019-08-26T15:38:03Z
Leechikara__Dialogue-Based-Anti-Fraud,master,3,14,"['dialogue-systems', 'graph-neural-networks', 'hierarchical-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2019-08-19T02:15:09Z
LukasSchaefer__MSc_Curiosity_MARL,master,6,12,"['curiosity', 'evaluation', 'exploration', 'intrinsic-rewards', 'msc-dissertation', 'multi-agent', 'multi-agent-reinforcement-learning', 'multi-agent-systems', 'python', 'pytorch', 'sparse-rewards', 'stochasticity']",2019-08-16T05:49:05Z
RPC2__DQN_PyTorch,master,5,11,"['cartpole', 'deep-reinforcement-learning', 'dqn', 'pytorch']",2019-08-15T00:19:43Z
jiaxiang-cheng__PyTorch-PDQN-for-Digital-Twin-ACS,master,3,8,"['control', 'control-systems', 'conveyor-belt', 'deep-reinforcement-learning', 'digital-twin', 'dqn', 'dqn-pytorch', 'pytorch', 'pytorch-implementation', 'q-learning']",2019-08-24T20:19:13Z
huiminren__DS595CS525-RL-HW,master,8,5,"['cs525', 'ds595', 'pytorch', 'q-learning', 'reinforcement-learning', 'wpi']",2019-08-19T18:50:50Z
dongminlee94__AIFrenz-DQN,master,4,4,"['deep-reinforcement-learning', 'dqn', 'dqn-pytorch', 'pytorch', 'reinforcement-learning']",2019-08-20T07:06:18Z
TTitcombe__AlphaDraughts,master,2,3,"['alphago', 'alphago-zero', 'alphagozero', 'checkers', 'checkers-reinforcement-learning', 'draughts', 'pytorch', 'reinforcement-learning']",2019-08-23T15:17:11Z
Ah31__maddpg_pytorch,master,0,1,"['maddpg', 'marl', 'multi-agent-reinforcement-learning', 'openai', 'pytorch']",2019-08-26T15:10:13Z
TTitcombe__A3C,master,0,0,"['a2c', 'a3c', 'advantage-actor-critic', 'pytorch', 'pytorch-implementation', 'reinforcement-learning', 'reinforcement-learning-algorithms']",2019-08-21T06:55:03Z
uvipen__Street-fighter-A3C-ICM-pytorch,master,23,156,"['a3c', 'ai', 'curiosity-driven', 'deep-learning', 'icm', 'python3', 'reinforcement-learning', 'street-fighter']",2019-09-06T20:59:25Z
uvipen__Contra-PPO-pytorch,master,30,126,"['ai', 'contra', 'contra-nes', 'deep-learning', 'gym', 'openai', 'ppo', 'ppo2', 'proximal-policy-optimization', 'reinforcement-learning']",2019-09-06T20:58:54Z
tomdbar__eco-dqn,master,25,76,"['combinatorial-optimization', 'publication-code', 'pytorch', 'reinforcement-learning']",2019-09-02T13:02:03Z
0xangelo__raylab,master,10,53,"['bokeh', 'deep-learning', 'generative-models', 'machine-learning', 'model-based-rl', 'normalizing-flows', 'pytorch', 'reinforcement-learning', 'rllib', 'streamlit']",2019-09-12T13:50:53Z
ycchen1989__Var-QuantumCircuits-DeepRL,master,19,51,"['deep-learning', 'deep-reinforcement-learning', 'pennylane', 'pytorch', 'quantum-algorithms', 'quantum-computing', 'quantum-information', 'quantum-machine-learning', 'reinforcement-learning', 'reinforcement-learning-agent', 'variational-quantum-circuits']",2019-08-30T03:07:53Z
dellalibera__td-gammon,master,11,33,"['artificial-intelligence', 'backgammon', 'convolutional-neural-networks', 'game', 'neural-network', 'pytorch', 'reinforcement-learning', 'self-play', 'temporal-differencing-learning', 'value-function']",2019-09-02T08:03:15Z
petosa__multiplayer-alphazero,master,9,29,"['alphazero', 'deep-reinforcement-learning', 'neurips-2019', 'pytorch']",2019-09-09T01:38:46Z
seolhokim__Transportation-Routes-Optimization-by-RL,master,8,14,"['application', 'deep-learning', 'elevator', 'gae', 'policy-gradient', 'proximal-policy-optimization', 'pytorch', 'reinforcement-learning', 'route-optimization']",2019-09-09T07:07:50Z
Atharv24__SnakeGym,master,1,13,"['deep-reinforcement-learning', 'gym-environments', 'lstm', 'multiprocessing', 'neural-network', 'opencv', 'ppo', 'ppo-agent', 'python', 'python3', 'pytorch', 'reinforcement-learning', 'snake-game']",2019-09-05T11:05:50Z
wahajmurtaza__Indoor-Positioning-and-Navigation-using-Reinforcement-Learning,master,3,7,"['indoor-positioning', 'machine-learning', 'navigation', 'pytorch', 'reinforcement-learning', 'robotics']",2019-09-09T08:43:59Z
Chainso__HLRL,master,1,3,"['deep-learning', 'machine-learning', 'neural-network', 'numpy', 'python', 'pytorch', 'reinforcement-learning', 'torch']",2019-09-10T15:29:13Z
dongminlee94__deep_rl,main,67,482,"['a2c', 'ddpg', 'ddqn', 'deep-reinforcement-learning', 'dqn', 'model-free-rl', 'npg', 'ppo', 'pytorch', 'sac', 'sac-aea', 'td3', 'trpo', 'vpg']",2019-09-17T07:12:40Z
denisyarats__pytorch_sac_ae,master,30,198,"['actor-critic', 'autoencoder', 'deep-learning', 'deep-reinforcement-learning', 'dm-control', 'gym', 'image-based', 'mujoco', 'pixels', 'pytorch', 'reinforcement-learning', 'soft-actor-critic']",2019-09-23T18:17:06Z
KaleabTessera__DQN-Atari,master,13,65,"['atari', 'dqn', 'dqn-pytorch', 'machine-learning', 'pong', 'pytorch', 'reinforcement-learning']",2019-09-26T21:01:43Z
naderAsadi__Optimal-Path-Planning-Deep-Reinforcement-Learning,master,8,46,"['deep-reinforcement-learning', 'pathplanning', 'pytorch', 'reinforcement-learning']",2019-09-19T04:52:48Z
natolambert__continuousprediction,master,5,27,"['prediction', 'pytorch', 'reinforcement-learning', 'robotics']",2019-09-27T17:07:55Z
Catastropha__pydemic,master,0,5,"['gradient-free-optimization', 'neural-networks', 'reinforcement-learning']",2019-09-15T20:58:14Z
guptakhil__Deep-Learning-UIUC,master,6,5,"['cifar10', 'cnn', 'course-materials', 'cs547', 'deep-learning', 'ie534', 'mnist', 'natural-language-processing', 'neural-networks', 'python', 'pytorch', 'reinforcement-learning', 'uiuc']",2019-09-14T15:09:05Z
mingxuanM__Puck_Catching_Agent,master,0,0,"['actor-critic', 'advantage-actor-critic', 'pytorch', 'reinforcement-learning']",2019-09-25T12:47:15Z
uvipen__Super-mario-bros-PPO-pytorch,master,189,956,"['ai', 'deep-learning', 'gym', 'mario', 'openai', 'openai-gym', 'ppo', 'ppo2', 'proximal-policy-optimization', 'python', 'python3', 'pytorch', 'reinforcement-learning', 'super-mario-bros']",2019-10-02T03:55:53Z
vikrant7__pytorch-looking-fast-and-slow,master,24,98,"['computer-vision', 'cvpr2019', 'deep-learning', 'lstm-object-detection', 'pytorch-implementation', 'reinforcement-learning', 'video-object-detection']",2019-10-01T17:26:33Z
nicklashansen__minimal-nas,master,5,36,"['deep-learning', 'neural-architecture-search', 'pytorch', 'reinforcement-learning']",2019-10-13T12:22:45Z
szemenyeim__DynEnv,master,1,13,"['autonomous-driving', 'autonomous-vehicles', 'curiosity-rl', 'deep-learning', 'deep-neural-networks', 'dynamic-simulation-environments', 'neural-network', 'pytorch', 'pytorch-implementation', 'pytorch-rl', 'reinforcement-learning', 'reinforcement-learning-environments', 'robocup']",2019-10-13T16:02:44Z
RPC2__PPO,master,1,11,"['cartpole-v0', 'deep-reinforcement-learning', 'ppo', 'pytorch']",2019-10-02T00:10:03Z
omrijsharon__RL_modules,master,1,3,"['policy-gradient', 'pytorch', 'pytorch-rl', 'reinforcement-learning']",2019-09-30T12:23:24Z
nicklashansen__deep-rl-algos,master,0,0,"['deep-learning', 'deep-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2019-10-14T19:28:01Z
PayasPandey11__reinforce,master,0,0,[],2019-10-03T09:19:56Z
aksub99__MolDQN-pytorch,master,25,66,"['chemistry', 'deep-learning', 'dqn-pytorch', 'drug-discovery', 'inverse-design', 'machine-learning', 'materials-informatics', 'materials-science', 'molecule', 'python', 'pytorch', 'pytorch-implementation', 'pytorch-rl', 'reinforcement-learning']",2019-10-19T20:09:32Z
schneimo__ddpg-pytorch,master,9,36,"['ddpg', 'pytorch', 'reinforcement-learning', 'reinforcement-learning-agent', 'rl']",2019-10-18T11:50:01Z
moabitcoin__cherry-pytorch,master,1,11,"['agents', 'atari', 'ddpg-pytorch', 'ddqn-pyotrch', 'deep-learning', 'deep-reinforcement-learning', 'dqn-pytorch', 'pytorch', 'pytorch-tutorial', 'reinforcement-learning', 'vizdoom', 'vpg']",2019-10-23T16:02:03Z
ryanxhr__BEAR,master,1,10,"['offline-reinforcement-learning', 'pytorch']",2019-10-24T14:08:39Z
jcwleo__awr-pytorch,master,2,9,"['a2c', 'actor-critic', 'advantage-weighted-regression', 'awr', 'pytorch', 'reinforcement-learning']",2019-10-18T02:13:54Z
applied-ai-collective__Pacman-Deep-Q-Network,master,4,7,"['pacman-agent', 'pytorch-implementation', 'reinforcement-learning']",2019-10-21T19:56:37Z
gxywy__pytorch-dqn,master,2,6,"['atari', 'atari2600', 'dqn-pytorch', 'reinforcement-learning', 'reinforcement-learning-algorithms']",2019-10-28T08:35:07Z
abdulqadirs__atari-pong-reinforcement-learning,master,0,1,"['deepq-learning', 'openai-gym', 'pong-game', 'python', 'pytorch', 'reinforcement-learning']",2019-10-27T18:57:49Z
jinyeom__ppo,master,0,1,"['deep-reinforcement-learning', 'ppo', 'pytorch', 'reinforcement-learning']",2019-10-25T02:28:45Z
Henry-Pulver__rl_for_automation,master,0,1,"['atari', 'gail', 'gym', 'gym-environments', 'imitation-learning', 'ppo', 'pytorch', 'reinforcement-learning', 'reinforcement-learning-algorithms', 'rl']",2019-10-30T09:22:16Z
hijkzzz__reinforcement-learning.pytorch,master,1,0,[],2019-10-21T07:02:37Z
gxywy__rl-plotter,master,30,189,"['deep-reinforcement-learning', 'deep-rl', 'learning-curves', 'openai', 'plot', 'plotter', 'plotting', 'pytorch', 'reinforcement-learning', 'rl-plotter', 'spinningup']",2019-11-09T08:08:48Z
cenkcorapci__ppo-agent,master,0,1,"['deep-reinforcement-learning', 'proximal-policy-optimization', 'python3', 'pytorch']",2019-11-14T08:28:41Z
twishasaraiya__P2-continuous-control,master,0,0,"['ddpg', 'pytorch', 'reinforcement-learning']",2019-11-09T11:46:33Z
frgfm__drlnd-p1-navigation,master,0,0,"['deep-reinforcement-learning', 'dqn', 'experience-replay', 'pytorch', 'unity']",2019-11-05T17:47:14Z
ihoromi4__crackdown,master,0,0,"['deep-learning', 'deep-reinforcement-learning', 'pytorch', 'pytorch-implementation', 'reinforcement-learning']",2019-11-10T12:01:52Z
frgfm__drlnd-p2-continuous-control,master,0,0,"['actor-critic', 'ddpg-algorithm', 'deep-reinforcement-learning', 'experience-replay', 'pytorch', 'unity']",2019-11-12T23:45:57Z
frgfm__drlnd-p3-collaboration-competition,master,1,0,"['actor-critic', 'ddpg-algorithm', 'deep-reinforcement-learning', 'experience-replay', 'pytorch', 'unity']",2019-11-12T23:49:15Z
catalyst-team__alchemy,master,2,50,"['deep-learning', 'experiment-track', 'infrastructure', 'keras', 'machine-learning', 'pytorch', 'reinforcement-learning', 'reproducibility', 'research', 'tensorflow']",2019-12-01T18:44:36Z
BINDS-LAB-UMASS__bindsnet,master,10,41,"['machine-learning', 'pytorch', 'reinforcement-learning', 'spiking-neural-networks']",2019-11-19T13:57:41Z
tobiasemrich__SchafkopfRL,master,5,32,"['card-game', 'imperfect-information-game', 'ppo', 'pytorch', 'reinforcement-learning', 'schafkopf', 'self-play']",2019-11-23T20:16:04Z
chaovven__SMIX,master,5,24,"['aaai', 'multi-agent-reinforcement-learning', 'pytorch', 'reinforcement-learning', 'smix', 'starcraft']",2019-11-16T10:49:30Z
lionelblonde__sam-pytorch,master,1,12,"['gail', 'gan', 'imitation-learning', 'off-policy', 'pytorch', 'reinforcement-learning']",2019-11-21T23:42:41Z
taochenshh__easyrl,master,7,8,"['ppo', 'pytorch', 'reinforcement-learning', 'sac']",2019-11-18T15:15:07Z
nalbert9__Deep_Reinforcement_Learning,master,1,7,"['agents', 'continuous-control', 'ddpg', 'deep-reinforcement-learning', 'dqn', 'navigation', 'udacity-nanodegree']",2019-11-19T05:00:43Z
pkonowrocki__Robotics-manipulation-with-contact-dynamics,master,1,2,"['her', 'hindsight-experience-replay', 'manipulator-robotics', 'naf', 'normalized-advantage-functions', 'pytorch', 'pytorch-implementation', 'reinforcement-learning', 'reinforcement-learning-algorithms', 'robotics', 'robotics-simulation']",2019-11-24T19:30:07Z
HoganZhang__pytorch-vsumm-reinforce,master,0,1,[],2019-11-22T06:25:00Z
dixantmittal__a3c-pytorch-gpu,master,0,1,"['a3c', 'gpu', 'pytorch', 'reinforcement-learning']",2019-11-28T13:20:47Z
Fernandohf__Reinforcement-Learning-Algorithms,master,0,1,"['deep-reinforcement-learning', 'python', 'pytorch', 'reinforcement-learning']",2019-11-28T01:51:09Z
zhihangmuzi__deep-reinforcement-learning-with-pytorch,master,0,0,[],2019-11-28T08:05:44Z
koulanurag__muzero-pytorch,master,55,315,"['deep-reinforcement-learning', 'model-based-rl', 'planning', 'tree-search']",2019-12-13T22:42:55Z
famura__SimuRLacra,master,10,63,"['domain-randomization', 'pytorch', 'reinforcement-learning', 'robotics', 'sim-to-real', 'sim2real', 'simulation']",2019-12-03T21:33:51Z
FranckNdame__drlkit,master,0,32,"['comparing-algorithms', 'deep-learning', 'deep-reinforcement-learning', 'gpu', 'gym', 'gym-environment', 'machine-learning', 'numpy', 'python', 'pytorch', 'reinforcement-learning', 'tensor', 'tensorflow']",2019-12-04T13:34:13Z
manas234das__Self-driving-car-using-reinforcement-learning,master,2,3,"['ai', 'deep-reinforcement-learning', 'kivy-application', 'python', 'pytorch', 'self-driving-car', 'simulation']",2019-12-07T13:35:22Z
thlautenschlaeger__rl_algorithms,master,2,1,"['actor-critic', 'ppo', 'proximal-policy-optimization', 'pytorch', 'pytorch-implementation', 'reinforcement-learning-algorithms']",2019-12-12T11:21:15Z
Cynnexis__tp-ibi-reinforcement,master,0,0,"['ai', 'convulational', 'deep-q-learning', 'python', 'pytorch', 'reinforcement-learning', 'school-project']",2019-12-12T15:18:33Z
werner-duvaud__muzero-general,master,592,2342,"['alphago', 'alphazero', 'deep-learning', 'deep-reinforcement-learning', 'gym', 'machine-learning', 'mcts', 'model-based-rl', 'monte-carlo-tree-search', 'muzero', 'muzero-general', 'neural-network', 'python3', 'pytorch', 'reinforcement-learning', 'residual-network', 'rl', 'self-learning', 'tensorboard']",2019-12-27T02:33:51Z
arnaudvl__world-models-ppo,master,0,10,"['mdrnn', 'pytorch', 'reinforcement-learning', 'vae', 'world-models']",2019-12-22T12:17:18Z
nicklashansen__adaptive-learning-rate-schedule,master,1,10,"['automl', 'deep-learning', 'optimization-algorithms', 'pytorch', 'reinforcement-learning']",2019-12-29T17:20:18Z
AlouiAmine__video_summarization,master,0,4,"['lstm-neural-networks', 'pytorch', 'reinforcement-learning', 'reinforcement-learning-algorithms', 'resnet-152', 'unsupervised-learning', 'video', 'video-summarization']",2020-01-02T13:35:26Z
nicklashansen__smallrl,master,0,2,"['deep-learning', 'framework', 'pytorch', 'reinforcement-learning']",2019-12-21T14:57:10Z
patello__azul_deep_reinforcement_learning,master,0,1,[],2019-12-18T21:10:27Z
luizcartolano2__reinforcement-learning-dqn-cart-pole,master,0,1,"['dqn-pytorch', 'gym', 'python3', 'pytorch', 'reinforcement-learning']",2019-12-26T18:31:27Z
alexljenkins__reinforcement-learning-agents,master,0,0,"['cartpole', 'gym-environments', 'machine-learning', 'python', 'pytorch', 'reinforcement-learning']",2020-01-02T03:52:19Z
sprakashdash__RL.Fun.Do,master,0,0,"['a2c', 'ddpg', 'ddpg-algorithm', 'ddpg-pytorch', 'deep-reinforcement-learning', 'grid-world', 'openai-blog', 'ppo', 'ppo-pytorch', 'pytorch', 'reinforcement-learning', 'reinforcement-learning-algorithms', 'sac', 'soft-actor-critic', 'trpo', 'trpo-pytorch']",2019-12-20T13:25:48Z
hellloxiaotian__ADNet,master,5,103,"['attention-mechanism', 'blind-denoising', 'cnn', 'cnn-pytorch', 'deep-learning', 'deep-neural-networks', 'deep-reinforcement-learning', 'image-denoising', 'python2', 'pytorch', 'real-noise', 'sparse']",2020-01-10T02:13:17Z
jomavera__DRL_HFV,master,6,12,"['deep-reinforcement-learning', 'pytorch', 'vrp']",2020-01-15T00:04:34Z
jigangkim__nvidia-gpu-scheduler,master,1,7,"['gpu', 'multi-gpu', 'nvidia', 'pytorch', 'reinforcement-learning', 'task-scheduler', 'tensorflow']",2020-01-10T04:22:35Z
IEEE-NITK__Adversarial-Reinforcement-Learning,master,2,3,"['adversarial-reinforcement-learning', 'pytorch']",2020-01-13T13:21:58Z
ynuwm__pytorch-reinforce-algorithm,master,0,1,[],2020-01-08T12:58:11Z
gheorghiuandrei__rainbow_snake,master,0,0,"['deep-learning', 'pygame', 'python', 'pytorch', 'reinforcement-learning']",2020-01-13T05:27:33Z
AntoineTheb__RNN-RL,master,15,100,"['pytorch', 'recurrent-neural-networks', 'reinforcement-learning']",2020-01-30T18:00:29Z
xtma__dsac,master,9,44,"['pytorch', 'reinforcement-learning']",2020-01-30T02:21:13Z
mahkons__Lottery-ticket-hypothesis,master,0,9,"['atari', 'dqn', 'lottery-ticket-hypothesis', 'network-pruning', 'pytorch', 'reinforcement-learning']",2020-01-31T12:01:34Z
iminders__tbase,master,2,8,"['ddpg', 'pytorch', 'reinforcement-learning', 'td3', 'trading-algorithms']",2020-01-20T21:23:26Z
yongjin-shin__rl_torch,master,0,3,"['ddpg', 'maddpg', 'pytorch', 'reinforcement-learning']",2020-01-31T03:05:05Z
Sh-Zh-7__reinforce-learning-impl,master,0,3,"['a3c', 'dqn', 'policy-gradient', 'q-learning', 'reinforcement-learning', 'study']",2020-02-02T05:01:55Z
Michedev__briscola-deep-q-learning,master,0,0,"['deep-learning', 'deep-reinforcement-learning', 'pytorch', 'q-learning']",2020-01-30T22:27:35Z
deligentfool__policy_based_RL,master,6,29,"['a2c', 'a3c', 'acer', 'actor-critic', 'ddpg', 'icm', 'ppo', 'pytorch', 'reinforce', 'rnd', 'sac', 'td3', 'trpo']",2020-02-12T00:24:43Z
tgangwani__RL-Indirect-imitation,master,4,19,"['deep-learning', 'imitation-learning', 'pytorch', 'reinforcement-learning']",2020-02-15T03:35:14Z
djbyrne__core_rl,master,5,6,"['pytorch', 'pytorch-lightning', 'reinforcement-learning', 'reinforcement-learning-agent', 'reinforcement-learning-algorithms']",2020-02-09T13:32:47Z
ManuelPalermo__mushroom_rl_imitation,master,1,3,"['gail', 'generative-adversarial-networks', 'imitation-learning', 'inverse-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2020-02-11T15:20:56Z
xuejieshougeji0826__Implementation-of-Morvan-Reinforcement-Learning-Teaching-in-Pytorch,master,1,1,"['pytorch', 'reinforcement-learning']",2020-02-07T06:03:24Z
BY571__Soft-Actor-Critic-and-Extensions,master,27,240,"['actor-critic-algorithm', 'continuous', 'd2rl', 'emphasizing-recent-experience', 'multi-environment', 'munchausen', 'munchausen-reinforcement-learning', 'parallel-computing', 'prioritized-experience-replay', 'pytorch', 'reinforcement-learning', 'reinforcement-learning-algorithms', 'sac', 'soft-actor-critic']",2020-02-20T16:46:45Z
forestagostinelli__DeepCubeA,master,44,135,"['astar-search', 'deep-learning', 'deep-reinforcement-learning', 'deepcube', 'deepcubea', 'python3', 'pytorch', 'reinforcement-learning', 'rubiks-cube', 'search']",2020-02-23T03:30:34Z
Jingliang-Duan__DSAC-v1,master,29,91,"['pytorch', 'reinforcement-learning']",2020-03-03T03:57:34Z
fschur__DDQN-with-PyTorch-for-OpenAI-Gym,master,9,46,"['cartpole', 'ddqn', 'deep-learning', 'dqn', 'gym', 'openai-gym', 'pytorch', 'reinforcement-learning']",2020-02-22T11:32:23Z
chaovven__PyRL,master,1,32,"['ddpg', 'deep-reinforcement-learning', 'dqn', 'ppo', 'pytorch', 'reinforcement-learning', 'soft-actor-critic', 'td3']",2020-02-25T10:13:41Z
jasonbian97__Deep-Q-Learning-Atari-Pytorch,master,4,16,"['atari-games', 'gym-environment', 'pytorch', 'reinforcement-learning']",2020-03-06T02:17:51Z
RoyalSkye__Atari-DRL,master,3,12,"['a3c', 'actor-critic', 'asynchronous-advantage-actor-critic', 'atari', 'atari-breakout', 'deep-reinforcement-learning', 'dqn', 'noisy-dqn', 'openai-gym', 'pytorch', 'reinforcement-learning']",2020-02-29T07:31:03Z
creativequotient__reinforcement-learning,master,0,6,"['algorithms', 'artificial-intelligence', 'continuous', 'deep-learning-algorithms', 'deep-reinforcement-learning', 'gym', 'openai', 'openai-gym', 'pytorch', 'reinforcement-learning']",2020-02-27T10:41:55Z
Iskandor__MotivationModels,master,0,6,"['intrinsic-curiosity-module', 'intrinsic-motivation', 'motivation-models', 'pytorch', 'reinforcement-learning']",2020-03-02T15:41:08Z
HectorPulido__Easiest-deep-rl-algorithm-with-pytorch,master,0,3,"['ai', 'machine-learning', 'pytorch', 'reinforcement-learning', 'reinforcement-learning-algorithms']",2020-02-20T04:51:35Z
RishiHazra__multi-agent-cooperation-using-emergent-communication,master,0,2,"['distributed-processing', 'emergent-behavior', 'emergent-communication', 'multiagent-reinforcement-learning', 'pytorch']",2020-03-06T09:45:42Z
mhtb32__Deep-Reinforcement-Learning,master,0,1,"['deep-reinforcement-learning', 'pytorch', 'reinforcement-learning']",2020-03-05T13:10:55Z
prakhar21__Reinforcement-Learning-Playground,master,1,1,"['algorithms', 'dynamic-programming', 'keras', 'openai-gym', 'pytorch', 'reinforcement-learning-algorithms']",2020-03-02T06:35:58Z
Cc618__PyTorch-Collections,main,0,0,"['a2c', 'ddqn', 'deep-learning', 'gan', 'gym', 'reinforcement-learning']",2020-02-29T08:51:16Z
DACUS1995__LunarLander-RL,master,0,0,"['ddpg', 'double-dqn', 'lunar-lander', 'pytorch', 'qlearning', 'reinforcement-learning']",2020-02-22T16:06:26Z
gmftbyGMFTBY__OpenDialog,master,20,108,"['bert', 'chinese', 'corpus', 'gan-based', 'generative', 'gpt2', 'multi-view', 'open-domain', 'pytorch', 'reinforcement-learning', 'retrieval', 'transformers', 'wechat', 'wechat-api']",2020-03-15T05:46:41Z
jakegrigsby__deep_control,master,12,88,"['actor-critic', 'deep-reinforcement-learning', 'deep-rl-algorithms', 'sac']",2020-03-17T22:47:27Z
KarlXing__RLCodebase,master,6,24,"['a2c', 'atari', 'codebase', 'ddpg', 'dqn', 'mujoco', 'ppo', 'prioritized-experience-replay', 'procgen', 'pybullet', 'pytorch', 'reinforcement-learning', 'reinforcement-learning-algorithms', 'sac', 'td3']",2020-03-09T17:23:46Z
jk96491__RL_Algorithms,master,0,11,"['a2c', 'a3c', 'ddpg', 'dqn', 'ppo', 'pytorch', 'reinforce', 'tensorflow']",2020-03-10T07:24:30Z
modanesh__Differential_IG,master,0,10,"['computer-vision', 'explainable-ai', 'pytorch', 'reinforcement-learning', 'saliency']",2020-03-16T16:36:51Z
XuehaiPan__Soft-Actor-Critic,master,5,9,"['actor-critic', 'actor-critic-algorithm', 'reinforcement-learning-algorithms', 'soft-actor-critic']",2020-03-16T16:47:07Z
seolhokim__BipedalWalker-BranchingDQN,master,2,7,"['branching-dqn', 'dqn', 'pytorch', 'q-learning', 'reinforcement-learning', 'rl']",2020-03-17T06:02:47Z
